,Unnamed: 0_x,business_id,name,address,city,state,postal_code,latitude,longitude,stars_x,review_count,is_open,attributes,categories,hours,Unnamed: 0_y,review_id,user_id,stars_y,useful,funny,cool,text,date
4744,13550,oPWvL0CffDnoastm_48SRg,Beauty Brands,6659 Edwardsville Crossing Dr,Edwardsville,IL,62025,38.7889214,-89.95434399999999,2.0,20,1,"{'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '3', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'False', 'RestaurantsDelivery': 'False'}","Beauty & Spas, Shopping, Hair Salons, Cosmetics & Beauty Supply, Day Spas","{'Monday': '0:0-0:0', 'Tuesday': '8:0-21:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '8:0-21:0', 'Sunday': '10:0-18:0'}",378,KRiuT1BCeGsYmQu1Pyd0dA,KiPp1tmn9PTjuDhWIcLj9A,1.0,0,0,0,"Product selection is good; however, when I attempted to return an unopened item with a receipt I was told I had to have an account with them in order to do so. The back of the receipt stated that only a receipt is needed for returns, but the store clerk and manager would not take the return unless I provided them with my name/address/email address. This is a highly unethical business practice. 

I did call the corporate customer service line and was told that I don't need an 'account' to return items, and that they would clarify the company's policy with the store. Whether or not they did so I can't say. 

I would caution any customers of this store to ascertain the return policy before making any purchases. There is no stated policy in the store specifying any requirements for returns outside of a receipt. 

I will not go back to this business.",2015-05-15 22:50:32
4766,13640,1aHXW7pLo9b-owpNJk5omQ,Gateway Urgent Care - Columbia,"1000 11th S, Ste 1A",Columbia,IL,62236,38.4582021548,-90.2229204927,2.0,5,1,"{'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'True'}","Health & Medical, Urgent Care","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '8:0-20:0'}",68,uPyoNAbrXvAgfEFc3p8blA,uUw5NDLTqWnqI9L2V_UHcA,1.0,0,0,0,"Was the second patient in the door. Still waited over a half an hour to be seen. Saw the nurse (not practitioner) for a total of 5 minutes and had a throat swab which took another half an hour. $1100. No thanks, I'll not be back.",2017-07-18 18:01:09
4771,13650,RahAOpEPsGg3tIslXNR1Jw,Scott Inn,1510 Beech St,Scott AFB,IL,62225,38.544354029699996,-89.8653936267,3.5,8,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}","Hotels, Event Planning & Services, Hotels & Travel",,2125,d55_lVW83oqPeIJAejBDIg,aMOZOQCMY5QMB1UpV_REkQ,5.0,0,0,0,Was always nice ace to stay. Could use a little updating. Prices were always right and staff was always friendly and helpful,2016-06-19 01:58:23
4779,13685,OQDQVX4TosEQg5tCWyLUBA,4 Hermanos Mexican Cuisine,"4 Club Centre Ct, Ste A",Edwardsville,IL,62025,38.779251978000005,-89.9830870224,4.0,12,1,"{'RestaurantsTakeOut': 'None', 'RestaurantsDelivery': 'None'}","Bars, Nightlife, Hot Dogs, Restaurants, Mexican","{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-16:0', 'Saturday': '11:0-23:0'}",2820,-HQipV_HjP6-7Tds5XbQQg,fULoaj4DidwTFpwYD3VVAQ,3.0,0,0,0,It was ok.   Have had better have had worse. Place looks nice throw. Would try again maybe just ordered wrong.,2021-05-04 22:50:52
4792,13694,waYo_eCNRBgq0sZjapTBFA,Belleville Public Library,121 E Washington St,Belleville,IL,62220,38.512732,-89.981813,2.5,5,1,"{'WiFi': ""'free'""}","Libraries, Public Services & Government",,16,duYGqetGMtGEwYKQnHDXGQ,H1tP2xOrwbrCUMtPVAdT3g,4.0,3,0,1,"I have read the reviews of other past raters, and am sorry for their past experience.  I on the other hand have had much help and felt welcome.  I have been going to this library every day for the past year.  Why?

I am a school bus driver, from the Randolph County area.  I drive 20 minutes from my house to the bus yard, then pick up a student (Special Ed), and drive this student to a special school in the Belleville area.

Because of the low pay and long distance drive, I made arrangements with my boss, who is also the owner of the bus company, that I can stay up there, that the Library is only 2 miles from the school, and I would have plenty to keep me occupied.

Since it would also save him fuel/maintenance costs (making 1 trip as opposed to 2 trips), he allowed me to do that.  They have been good to me.  Yes sometimes it gets a little loud, and it has become a 2nd home for the less fortunate, but it has many great reference materials.

It is an old building, but I view the architecture as a work of art.  The second floor has a huge ceiling, with giant windows.  It is nice and open.  Thier reference section has shrunk down as they are re-arranging thier book set-up.

They have undergone renovations, and changed thier computer policy.  Now visitors can get 3, 30 minute sessions online.  The computer system is now linked up to all of southern IL, from Cairo to Effingham. 

If you have a library card anywhere in the southern part of the state, even if you have a Carbondale, or Mt Vernon card, it is now good for checking any book out there.  You can also access the Online Catalog system, and access your library account, and even place items on order yourself, and the staff will even show you how to do that if you ask them.

I am writing this review upon my final visits, due to, as I will be driving to a different school starting next week, in a different area of the Metro East.  They all knew what I did as a bus driver and was supportive of my being there as well.

So I have had good experiences overall, and rate the place about a 4, because it is in a building of Historical Significance, the computer access policy, an awesome microfilm (of Belleville News Democrat - Back to 1930s) collection, and a great children's section as well.",2013-10-24 14:57:11
4797,14046,sk_UujXMta_6BgsGtMvMIA,Farm Fresh Milk Store,332 S Buchanan St,Edwardsville,IL,62025,38.8079915,-89.95162990000001,3.0,5,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True'}","Food, Convenience Stores","{'Monday': '17:30-0:0', 'Tuesday': '17:30-0:0', 'Wednesday': '17:30-0:0', 'Thursday': '17:30-0:0', 'Friday': '17:30-0:0', 'Saturday': '17:30-0:0', 'Sunday': '17:30-0:0'}",304,SwCNWPkD79kyOT8rICWfMA,qAYTIcFXgmviCsyyNudqqg,5.0,0,1,0,"There are many, MANY reasons that this place is beyond amazing, but here are my top 3...

1.  They still sell milk in glass bottles that you bring back to them when you're empty.

2.  Good god their chocolate milke is the creamiest, thickest, fattiest, most delicious you will ever taste.

3.  They are one of the very few places that sell Cherry Ski.  Oh Cherry Ski, I miss you!",2008-05-06 16:37:55
4802,14207,E1zhwfAhjdgWVmRj6mMBMw,Cunetto's Corner Cucina,1114 N Main St,Edwardsville,IL,62025,38.8183879,-89.96360209999999,3.0,17,0,"{'WiFi': ""'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BikeParking': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}""}","Italian, Restaurants",,35,EBYnP3-H0V6tIo60NBTvQw,a8hZk4XT9R0kJ5AytfOQgQ,1.0,2,1,0,"Visited tonight for take-out.  16 bucks for the tutto du Mari, which had 6 small shrimp and a bunch of nasty canned clams, most of which were so mushed up I couldn't tell what they were.  No seasoning except salt and tons of pepper.  Sauce tasted like flour and water.  Salad was limp and soggy.  Bread was ok, but basically a giant unheated roll.  16 bucks for one bite of salad that I spat out, six small shrimp, a bite of bread, and 2 forkfuls of pasta.  The rest went into the trash.  If I hadn't gotten take-out, entire meal would have gone back.

Gooey butter cake was ok but not particularly fresh, and t-ravs were edible (but easy to get frozen so hard to mess up).  Hubby had the chicken portobello pasta and reported it bland but inoffensive.",2014-11-30 00:52:27
4819,14288,5_6rQ5RtLxypfNPTK7n8ew,Sprint Store,105 Frey Ln,Fairview Heights,IL,62208,38.592103,-89.978701,2.0,12,0,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True'}","IT Services & Computer Repair, Mobile Phones, Mobile Phone Accessories, Shopping, Electronics, Local Services, Telecommunications","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '11:0-18:0'}",201,-Sr2tcVxqb66a9PZEVfkLA,0US8bqUMkyA9tfh7_gX-SQ,1.0,2,0,0,"Bad experience.  I had been with ATT for 15 years.  No problem with ATT except I wanted unlimited everything.  Went in and explained I wanted a 64 gig iPhone 6.  No problem says the clerk.  He comes out of the back with a box, ports my number and hooks me up with a plan.  While he's doing this, I see on the box it says 16 gig not 64.  When I bring that to his attention, he says that was to get me on a plan and that more 64's were to be in at the end of the following week and I could trade it in then.  Needless to say, a month later and still no 64 gig.  The manager now tells me that since I am past my return period, they can do nothing for me.  This after almost daily calls or visits to the store.  
     All they wanted to do was have me walk out with a phone.  They don't care if it's what you want or not.  I have now made several calls to customer service and will continue to bad mouth this particular store to all who will listen.
     Make sure you walk out with what you want, because they will do nothing for you afterward.  Instead, go to Marshall Wireless in Collinsville.  They know customer service.",2014-11-14 05:15:41
4832,14308,LotQqQ07ImAZzFDFUV9nlQ,Firehouse Subs,3214 Nameoki Rd,Granite City,IL,62040,38.7205158,-90.1227105,3.5,12,1,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""'none'"", 'NoiseLevel': ""'quiet'"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'True'}","Fast Food, Restaurants, Sandwiches, Delis","{'Monday': '0:0-0:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-16:0', 'Saturday': '10:30-21:0', 'Sunday': '10:30-21:0'}",131,_yY_u0dwnKyPrqdUnSgq3A,LHHTnX4BIXrNlfmo9NG4UA,5.0,0,0,0,"The manager Zack has really cleaned up this place. The service is much better, like it was shortly after it opened. Check it out!",2015-09-01 00:07:30
4844,14506,7nHsxxngai2a2yHiw2EBWQ,Dairy Queen Grill & Chill,1776 Lebanon Ave,Belleville,IL,62221,38.5353963728,-89.96229079999999,4.5,5,1,"{'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'True', 'Alcohol': ""u'none'"", 'BikeParking': 'True', 'HasTV': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': None, 'street': None, 'validated': None, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'DriveThru': 'True'}","Restaurants, Food, Ice Cream & Frozen Yogurt, Fast Food, Burgers","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",1330,yuGxqCxvLdvxJTWRKZ1EaA,-EsDO-sPfqxoj_rDHWu-2g,4.0,0,0,0,"We love this restaurant for after-school treats or an early supper. It is always clean, the staff is warm and helpful, and the food is good.  It is the best Dairy Queen for my family.",2017-10-19 23:57:37
4849,14573,T2oyb1q64y7I1hFHhPLFig,Jack in the Box,9502 Collinsville Rd,Collinsville,IL,62234,38.6592484,-90.0279682,1.5,23,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'WiFi': ""'no'"", 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'none'"", 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'DriveThru': 'True'}","Fast Food, Mexican, Restaurants, Breakfast & Brunch, Tacos, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",403,yvyJHX7RcDjFvNsvvNcWGw,1tu6M0KKIGeICdvr4FYgkA,5.0,0,0,1,I love this Jack its the best nice managers  clean o love to work here  I would   if I could clean place if you want a great place to eat go to  Collinsville jack its worth it you wont be disappointed,2017-08-10 01:04:05
4873,14633,RO9QKv0mQS9GxcGlqLreXQ,Walmart Supercenter,1040 Collinsville Crossing Blv,Collinsville,IL,62234,38.674729,-90.01724,2.0,18,1,"{'RestaurantsTakeOut': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'True'}","Tires, Discount Store, Automotive, Department Stores, Mobile Phones, Food, Electronics, Grocery, Drugstores, Shopping, Fashion","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",273,BBF8qdiRBxaxNg3P67DxMg,LDhli01GcbK3N12LeUHAiw,4.0,0,0,0,needed to do a supply run at 130am.     close to hotel.  good old Walmart always open.,2016-06-26 06:29:25
4896,14748,8KUJ3AW-8T4gcI-SpAlSBg,Sandy's Back Porch Gardens,2004 West Blvd,Belleville,IL,62221,38.5232437,-89.94911309999999,4.5,10,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'DogsAllowed': 'True', 'BusinessAcceptsBitcoin': 'False', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'False'}","Home & Garden, Shopping, Nurseries & Gardening, Holiday Decorations","{'Monday': '0:0-0:0', 'Tuesday': '10:0-16:0', 'Wednesday': '10:0-16:0', 'Thursday': '10:0-16:0', 'Friday': '10:0-16:0', 'Saturday': '9:0-16:0', 'Sunday': '12:0-16:0'}",1188,zZbhRWDcIIlKYrM4_BuePg,BfUy-tW3kIEY2SP4VMqUaw,5.0,3,0,0,"Visited Sandy's for the first time this past weekend, WOW!!! Loved it!!!!! Lots of Monrovia plants, cactus, you name it! Beautiful shop with lots of displays. Loads of ceramic pots & iron works. I can't wait for their ""open house"".",2012-03-18 22:46:34
4906,14793,ApcMztKwhVYYCceDX1L5qQ,Edison's Entertainment Complex,2477 S State Rte 157,Edwardsville,IL,62025,38.7718456,-89.995793146,3.5,88,1,"{'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'NoiseLevel': ""'average'"", 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': True, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}""}","Active Life, Restaurants, Arcades, Arts & Entertainment, American (New), Bowling","{'Tuesday': '15:0-22:0', 'Wednesday': '15:0-22:0', 'Thursday': '15:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-21:0'}",95,RdPJqsJ-DN_mIGDsRi9yrA,sH3n6jEvUMBFPw4Cxkx-5w,4.0,1,0,0,"Good service and very good food! We each had a burger, made just the way we wanted! The sweet potato fries were great too.  Our friends had the meat lovers pizza and loved it! It got a little noisy once the bowling got started but you could still talk.",2015-10-08 00:50:58
